"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC.phyB.vs.wt.sen"	"logFC.phyB.vs.wt.rec"	"F"	"PValue"	"fdr.gen"
"BraA05003610"	"AT3G15040"	"AT3G15040"	"senescence regulator (Protein of unknown function, DUF584)"	"-"	"-"	0.590812706453351	0.0244861875870896	1.30260515429875	0.288154095993833	0.81750779755917
"BraA01001620"	"AT4G24500"	"SIC"	"hydroxyproline-rich glycoprotein family protein"	"-"	"-"	-0.444957315002465	0.345982003565409	1.30247442119025	0.288188494076785	0.81750779755917
"BraA10000535"	"AT2G30620"	"AT2G30620"	"winged-helix DNA-binding transcription factor family protein"	"-"	"-"	0.0436042759960498	-0.449783442453485	1.30234456823978	0.288222664937387	0.81750779755917
"BraA01002968"	"AT5G55630"	"KCO1"	"Outward rectifying potassium channel protein"	"-"	"-"	-0.916183070664289	0.908966310500404	1.30284661768412	0.288233065674358	0.81750779755917
"BraA09000557"	"AT5G27930"	"AT5G27930"	"Protein phosphatase 2C family protein"	"-"	"-"	0.497683016421575	-0.527922619661236	1.30214621957463	0.288274868868414	0.81750779755917
"BraA07002840"	"AT1G70230"	"TBL27"	"TRICHOME BIREFRINGENCE-LIKE 27"	"-"	"-"	-0.551992350173166	0.60902788409836	1.30207189652852	0.288299625029822	0.81750779755917
"BraA10001844"	"AT5G19290"	"AT5G19290"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.246634922657875	-0.596325167967919	1.30222659024288	0.288312978106365	0.81750779755917
"BraA06000696"	"AT1G55205"	"AT1G55205"	"hypothetical protein"	"-"	"-"	-1.15662410651482	1.33153351601471	1.30222247211999	0.288314418404061	0.81750779755917
"BraA01003124"	"AT1G61260"	"AT1G61260"	"cotton fiber (DUF761)"	"-"	"-"	0.715726775127391	-0.578047618096318	1.30222599134468	0.288357784595358	0.81750779755917
"BraA04002239"	"AT2G30740"	"AT2G30740"	"Protein kinase superfamily protein"	"-"	"-"	0.545608037383239	0.118936930618915	1.3015533163813	0.288430977197154	0.81750779755917
"BraA01004798"	"AT3G01400"	"AT3G01400"	"ARM repeat superfamily protein"	"-"	"-"	-0.818100435786489	0.0933791420755941	1.30157580991612	0.288470987461867	0.81750779755917
"BraA09005728"	"AT2G23755"	"AT2G23755"	"transmembrane family 220 helix protein"	"-"	"-"	0.399762947429361	0.209493107218444	1.30170648760383	0.28848509485238	0.81750779755917
"BraA06003373"	"AT1G18330"	"EPR1"	"Homeodomain-like superfamily protein"	"YES"	"-"	0.82320222916589	-1.24652710409822	1.30126352110968	0.288507311789607	0.81750779755917
"BraA09001083"	"AT2G14835"	"AT2G14835"	"RING/U-box superfamily protein"	"-"	"-"	0.409411563386693	-0.318180910946349	1.30120809104658	0.288521915019576	0.81750779755917
"BraA05004245"	"AT3G07560"	"PEX13"	"peroxin 13"	"-"	"-"	0.515276254613932	-0.166946670387601	1.30090159466175	0.288602676806756	0.81750779755917
"BraA09002885"	"AT4G08520"	"AT4G08520"	"SNARE-like superfamily protein"	"-"	"-"	-0.0347906977907719	-0.272305217509717	1.30078613988506	0.288633105426531	0.81750779755917
"BraA09000816"	"AT5G63060"	"AT5G63060"	"Sec14p-like phosphatidylinositol transfer family protein"	"-"	"-"	-0.686312968653265	0.247386410020008	1.30066678169944	0.288664566426436	0.81750779755917
"BraA01000237"	"AT4G36530"	"AT4G36530"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.52693482453327	-0.804634080158347	1.30109388840001	0.288694362618144	0.81750779755917
"BraA03004834"	"AT3G51050"	"AT3G51050"	"FG-GAP repeat-containing protein"	"-"	"-"	0.223896118558713	-0.270955503695453	1.30044049304491	0.288724222771731	0.81750779755917
"BraA03003400"	"AT3G05100"	"AT3G05100"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	0.174238473291449	-0.459382967101479	1.30043674173777	0.288725211838105	0.81750779755917
"BraA06002412"	"AT3G49250"	"DMS3"	"defective in meristem silencing 3"	"-"	"-"	-0.346533040113162	-0.198060789516653	1.30023194315507	0.288779214372052	0.817555102447338
"BraA07001750"	"AT5G66440"	"AT5G66440"	"tRNA-methyltransferase non-catalytic subunit trm6MTase subunit"	"-"	"-"	0.687658023700005	-0.917894385004369	1.29975260452161	0.288905651671217	0.817722995793721
"BraA05001811"	"AT1G52600"	"AT1G52600"	"Peptidase S24/S26A/S26B/S26C family protein"	"-"	"-"	-0.242079984297121	-0.272693711287221	1.29971302088008	0.288916095480787	0.817722995793721
"BraA09003898"	"AT1G28260"	"AT1G28260"	"Telomerase activating protein Est1"	"-"	"-"	0.670357283335573	0.0874130410098345	1.30012224913422	0.288950427691171	0.817722995793721
"BraA04001622"	"AT3G17020"	"AT3G17020"	"Adenine nucleotide alpha hydrolases-like superfamily protein"	"-"	"-"	0.044525267619511	-0.617749869342926	1.29910850573102	0.289075642047049	0.817971750266342
"BraA03001154"	"AT5G60190"	"AT5G60190"	"Cysteine proteinases superfamily protein"	"-"	"-"	-0.809496222650271	0.467077617627613	1.29861091058208	0.289207040710985	0.818174441489786
"BraA09007022"	"AT1G01950"	"ARK2"	"armadillo repeat kinesin 2"	"-"	"-"	0.0945563276139795	0.182479538809057	1.29835028675389	0.289275888546292	0.818174441489786
"BraA01000594"	"AT4G32600"	"AT4G32600"	"C3H4 type zinc finger protein"	"-"	"-"	0.382364575219573	-0.438884742888912	1.29823950015238	0.289305159876119	0.818174441489786
"BraA02002181"	"AT1G70700"	"TIFY7"	"TIFY domain/Divergent CCT motif family protein"	"-"	"-"	0.354513516968198	-0.720855409842863	1.2986842595166	0.289329842028309	0.818174441489786
"BraA03004641"	"AT5G23070"	"TK1b"	"Thymidine kinase"	"-"	"-"	-0.753924621632451	0.648632199034528	1.29866891682033	0.289333893090134	0.818174441489786
"BraA07001095"	"AT1G29050"	"TBL38"	"TRICHOME BIREFRINGENCE-LIKE 38"	"-"	"-"	-0.393283195019994	0.918372321681628	1.29834971233207	0.289418189166499	0.818307251995205
"BraA09003405"	"AT1G33240"	"GTL1"	"GT-2-like 1"	"YES"	"YES"	-0.190307292464909	0.652567379133886	1.29814124071869	0.289458721763217	0.81831630639302
"BraA03001785"	"AT2G31840"	"MRL7-L"	"Thioredoxin superfamily protein"	"-"	"-"	-0.364843529833639	0.841407913030833	1.29759457185999	0.289617712978853	0.818660204540223
"BraA07001012"	"AT1G30110"	"NUDX25"	"nudix hydrolase homolog 25"	"-"	"-"	0.505999300142067	0.0603871711782907	1.29686007594529	0.289669888837106	0.818687318630575
"BraA09002284"	"AT5G46160"	"AT5G46160"	"Ribosomal protein L14p/L23e family protein"	"-"	"-"	-0.544646818729778	0.652566044899077	1.29673872107342	0.289701999480743	0.818687318630575
"BraA03002436"	"AT2G44040"	"AT2G44040"	"Dihydrodipicolinate reductase, bacterial/plant"	"-"	"-"	-0.425342849513072	1.08775402130874	1.29664831625604	0.289867941904256	0.818765656141399
"BraA07003547"	"AT1G72440"	"EDA25"	"CCAAT-binding factor"	"-"	"-"	-0.686855932623441	0.882150567132524	1.29631867111067	0.289955168161581	0.818765656141399
"BraA08001542"	"AT4G21110"	"AT4G21110"	"G10 family protein"	"-"	"-"	0.534774701717324	-0.360531434114805	1.29560373158309	0.29000250404247	0.818765656141399
"BraA03002920"	"AT4G11420"	"EIF3A"	"eukaryotic translation initiation factor 3A"	"-"	"YES"	0.00112533466094015	0.473956415282281	1.29546252272963	0.290039914479369	0.818765656141399
"BraA01001844"	"AT5G26710"	"AT5G26710"	"Glutamyl/glutaminyl-tRNA synthetase, class Ic"	"-"	"-"	0.357247417473317	-0.160903467528558	1.29520265662316	0.290108774296944	0.818765656141399
"BraA04002680"	"AT2G37130"	"AT2G37130"	"Peroxidase superfamily protein"	"-"	"-"	-1.32442466342579	0.599583300673958	1.29543950547191	0.29018793897692	0.818765656141399
"BraA08000861"	"AT1G32170"	"XTH30"	"xyloglucan endotransglucosylase/hydrolase 30"	"-"	"-"	-1.22314564531448	0.557227759756505	1.29530883361222	0.290209766739297	0.818765656141399
"BraA01003829"	"AT3G17390"	"MTO3"	"S-adenosylmethionine synthetase family protein"	"-"	"-"	-1.08607792887398	0.777774710757262	1.29529705994623	0.290225672212311	0.818765656141399
"BraA03002514"	"AT2G45695"	"AT2G45695"	"Ubiquitin related modifier 1"	"-"	"-"	-0.387008036494484	0.251085599179229	1.29469989148187	0.290242047774371	0.818765656141399
"BraA02000187"	"AT5G05410"	"DREB2A"	"DRE-binding protein 2A"	"YES"	"YES"	0.744575573343027	-1.6177213016968	1.29506043022341	0.290288366100771	0.818765656141399
"BraA03004849"	"AT3G51270"	"AT3G51270"	"protein serine/threonine kinase"	"-"	"-"	-0.504826440375702	1.1967725558663	1.29490227771092	0.290330275943364	0.818765656141399
"BraA02001593"	"AT5G53420"	"AT5G53420"	"CCT motif family protein"	"-"	"-"	-0.706311580155061	0.438901875907758	1.29483860405633	0.290347151065439	0.818765656141399
"BraA03005253"	"AT4G20270"	"BAM3"	"Leucine-rich receptor-like protein kinase family protein"	"-"	"YES"	0.540067489965863	-0.194798842996233	1.2941037199902	0.290405336710506	0.818765656141399
"BraA02000804"	"AT5G17860"	"CAX7"	"calcium exchanger 7"	"-"	"-"	2.45881689236081	-0.393867047303037	1.29460080677073	0.29041018264696	0.818765656141399
"BraSca001131"	"AT4G12800"	"PSAL"	"photosystem I subunit l"	"-"	"-"	0.665373738372637	-0.601278384458574	1.29397102745219	0.290435372443775	0.818765656141399
"BraA03004669"	"AT5G60950"	"COBL5"	"COBRA-like protein 5 precursor"	"-"	"-"	-1.0156205499023	1.36667924937541	1.29402852851144	0.290451453220546	0.818765656141399
"BraA06000826"	"AT1G52730"	"AT1G52730"	"Transducin/WD40 repeat-like superfamily protein"	"-"	"-"	-0.312467208143308	0.631191378608152	1.29374577888126	0.290495145561272	0.818765656141399
"BraA10002456"	"AT5G11240"	"AT5G11240"	"transducin family protein / WD-40 repeat family protein"	"-"	"-"	-0.416427204372879	0.914527084465606	1.294236694514	0.290506724297946	0.818765656141399
"BraA09004633"	"AT3G52230"	"AT3G52230"	"hypothetical protein"	"-"	"-"	0.407265955008387	-0.160962241670635	1.2935594846737	0.290544591522768	0.818765656141399
"BraA09006647"	"AT1G08370"	"DCP1"	"decapping 1"	"-"	"-"	-0.372713072098336	0.281098417837967	1.29354535398803	0.290548342439113	0.818765656141399
"BraA03001305"	"AT5G57330"	"AT5G57330"	"Galactose mutarotase-like superfamily protein"	"-"	"-"	-0.271459675629906	-0.163109353250931	1.29346228071906	0.290570394853095	0.818765656141399
"BraA09000652"	"AT5G24590"	"TIP"	"TCV-interacting protein"	"YES"	"-"	0.21564742375103	-0.538556869516499	1.29337165967639	0.2905944529278	0.818765656141399
"BraA07002032"	"AT3G56410"	"AT3G56410"	"hypothetical protein (DUF3133)"	"-"	"-"	0.619441123746413	0.204201513480416	1.293658599638	0.290660072642405	0.818765656141399
"BraA10003049"	"AT5G03530"	"RABC2A"	"RAB GTPase homolog C2A"	"-"	"-"	0.601147050850749	-0.403896320697274	1.2931211259234	0.290660975753563	0.818765656141399
"BraA06004004"	"AT5G48610"	"AT5G48610"	"myb-like protein X"	"-"	"-"	-0.316037501933812	0.421631477894586	1.29311166298967	0.29066348871367	0.818765656141399
"BraA05002063"	"AT1G48330"	"AT1G48330"	"SsrA-binding protein"	"-"	"-"	-3.27369916327831	1.80952403895228	1.30054387759061	0.290814617885381	0.818979010484042
"BraA07000853"	"AT3G24210"	"AT3G24210"	"Ankyrin repeat family protein"	"-"	"-"	0.0695752605317046	0.282095081349687	1.29223950106781	0.290895198634408	0.818979010484042
"BraA06003506"	"AT2G17110"	"AT2G17110"	"DNA-directed RNA polymerase subunit beta, putative (DUF630 and DUF632)"	"-"	"-"	0.148838454447719	-0.506287528718603	1.29199865825379	0.290959219000383	0.818979010484042
"BraA03002671"	"AT2G27110"	"FRS3"	"FAR1-related sequence 3"	"YES"	"-"	-0.35619031431244	0.397099403329528	1.29191833741945	0.290980573089419	0.818979010484042
"BraA10002503"	"AT5G10610"	"CYP81K1"	"cytochrome P450, family 81, subfamily K, polypeptide 1"	"-"	"-"	0.206828231208952	-0.438564115955248	1.29167103818424	0.291046330600548	0.818979010484042
"BraA07003065"	"AT1G66430"	"AT1G66430"	"pfkB-like carbohydrate kinase family protein"	"-"	"-"	0.067023725081705	0.423281360330917	1.29159019936748	0.291067829310812	0.818979010484042
"BraA09004873"	"AT3G54990"	"SMZ"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	0.147689823398028	-0.546697527048586	1.29158151467719	0.291070139065486	0.818979010484042
"BraA10000127"	"AT1G02475"	"AT1G02475"	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"	"-"	"-"	-0.681211246540872	0.195161723339478	1.29182090848892	0.291109809064289	0.818979010484042
"BraA02000011"	"AT5G01840"	"OFP1"	"ovate family protein 1"	"-"	"YES"	0.416032435016986	1.14204429346465	1.29169013944478	0.291182888473477	0.818979010484042
"BraA08001795"	"AT4G32760"	"AT4G32760"	"ENTH/VHS/GAT family protein"	"-"	"-"	0.537361267843381	-0.26381397849031	1.29100936256032	0.291222350299384	0.818979010484042
"BraA09001474"	"AT3G48150"	"APC8"	"anaphase-promoting complex subunit 8"	"-"	"YES"	1.16228320293772	-0.391768187941745	1.29080582707754	0.291276518010776	0.818979010484042
"BraA07003523"	"AT1G72210"	"AT1G72210"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-0.631723158085303	-0.0677067929191559	1.29079085581243	0.291280502800249	0.818979010484042
"BraA03003825"	"AT3G13070"	"AT3G13070"	"CBS domain-containing protein / transporter associated domain-containing protein"	"-"	"-"	-0.17085091188558	0.482755896115374	1.29065664904733	0.291316226222237	0.818979010484042
"BraA04001920"	"AT2G25970"	"AT2G25970"	"KH domain-containing protein"	"-"	"-"	0.371323305936648	-0.171764873822094	1.29062507017671	0.291324632631699	0.818979010484042
"BraA05003571"	"AT3G15410"	"AT3G15410"	"Leucine-rich repeat (LRR) family protein"	"-"	"-"	0.283753202445729	-0.215971285712423	1.29059594438811	0.29133238625263	0.818979010484042
"BraA09006509"	"AT1G60780"	"HAP13"	"Clathrin adaptor complexes medium subunit family protein"	"-"	"-"	-0.0584127034403294	-0.258266840110117	1.29057862277444	0.29133699757103	0.818979010484042
"BraA03002577"	"AT2G47350"	"AT2G47350"	"HIT zinc finger and PAPA-1-like domain-containing protein"	"-"	"-"	0.351586785900864	0.0342406302528096	1.29038822925234	0.29138768883963	0.818993173444787
"BraA07000244"	"AT2G18240"	"AT2G18240"	"Rer1 family protein"	"-"	"-"	0.475601729324339	-0.211287591258778	1.29027906304514	0.291416758034275	0.818993173444787
"BraA08002766"	"AT1G29670"	"AT1G29670"	"GDSL-like Lipase/Acylhydrolase superfamily protein"	"-"	"-"	1.34689553686256	-1.21557901664423	1.29052037013719	0.291494053179191	0.819089093885729
"BraA02002460"	"AT1G75240"	"HB33"	"homeobox protein 33"	"YES"	"YES"	-1.1257206789962	-0.469518087214316	1.29013238686014	0.291597337579281	0.819089093885729
"BraA06000890"	"AT1G51690"	"B ALPHA"	"protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform"	"-"	"-"	-0.113985486896995	-0.208931141574296	1.28955497973422	0.291609648497676	0.819089093885729
"BraA08000013"	"AT1G53720"	"CYP59"	"cyclophilin 59"	"-"	"-"	0.0179100737599688	0.348038770369314	1.28946850148508	0.29163269482373	0.819089093885729
"BraA06003768"	"AT5G26240"	"CLC-D"	"chloride channel D"	"-"	"-"	0.422684915923285	0.0070802111591855	1.28940500271732	0.291649618396317	0.819089093885729
"BraA07000339"	"AT2G17650"	"AT2G17650"	"AMP-dependent synthetase and ligase family protein"	"-"	"-"	-0.462876249920804	0.249742183639118	1.28889881804947	0.291784563476683	0.819089093885729
"BraA05003135"	"AT3G19190"	"ATG2"	"autophagy 2"	"-"	"YES"	0.320677197486772	-0.278215203478652	1.28883596171937	0.291801325184501	0.819089093885729
"BraA02002362"	"AT1G73200"	"AT1G73200"	"testis-expressed sequence 2-like protein (DUF2404)"	"-"	"-"	0.0132535743584755	-0.572115069406492	1.2890214635208	0.291815708522274	0.819089093885729
"BraA10001942"	"AT5G18230"	"AT5G18230"	"transcription regulator NOT2/NOT3/NOT5 family protein"	"-"	"-"	0.320925688166807	-0.362829022642662	1.28867802979873	0.291843444972909	0.819089093885729
"BraA07000159"	"AT5G62220"	"GT18"	"glycosyltransferase 18"	"-"	"-"	0.316705165815152	-0.997377883868347	1.28863306750207	0.291855437424067	0.819089093885729
"BraA07003789"	"AT1G75680"	"GH9B7"	"glycosyl hydrolase 9B7"	"-"	"-"	-0.609976723678883	0.317921822466609	1.28858444535407	0.291868406634654	0.819089093885729
"BraA10000450"	"AT1G05680"	"UGT74E2"	"Uridine diphosphate glycosyltransferase 74E2"	"-"	"-"	1.71724390643869	-1.94408251910248	1.29571002035402	0.29191284200113	0.819089093885729
"BraA02001470"	"AT5G55070"	"AT5G55070"	"Dihydrolipoamide succinyltransferase"	"-"	"-"	-0.379477601017132	0.125764123142173	1.28823487236243	0.291961668065665	0.819089093885729
"BraA01003508"	"AT3G22920"	"AT3G22920"	"Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein"	"-"	"-"	-0.244854318205946	-0.451225670236876	1.28791334257562	0.292047476175923	0.819089093885729
"BraA10000974"	"AT5G54130"	"AT5G54130"	"Calcium-binding endonuclease/exonuclease/phosphatase family"	"-"	"-"	-0.717650007807735	0.940128528792621	1.28834667334924	0.292073216386978	0.819089093885729
"BraA05003740"	"AT3G13790"	"ATBFRUCT1"	"Glycosyl hydrolases family 32 protein"	"-"	"-"	-0.455982690319774	1.37388057182477	1.28813342133033	0.292130102112396	0.819089093885729
"BraA03006035"	"AT4G31210"	"AT4G31210"	"DNA topoisomerase, type IA, core"	"-"	"-"	-1.00175822762919	1.0829891309874	1.28812684286952	0.292131857129078	0.819089093885729
"BraA03006470"	"AT4G37190"	"AT4G37190"	"plasma membrane, autoregulation-binding site, misato segment II, myosin-like, tubulin/FtsZ protein"	"-"	"-"	-0.10460502529392	-0.318226032901905	1.28747402056375	0.292164763783999	0.819089093885729
"BraA04002682"	"AT2G37190"	"AT2G37190"	"Ribosomal protein L11 family protein"	"-"	"-"	-0.910660030781034	0.936551019761223	1.28765670739109	0.292257310257647	0.819089093885729
"BraA09004009"	"AT2G33360"	"AT2G33360"	"cadherin EGF LAG seven-pass G-type receptor, putative (DUF3527)"	"-"	"-"	-0.438637475915461	0.57007208878259	1.2873421313966	0.292263604380025	0.819089093885729
"BraA06004219"	"AT5G66910"	"AT5G66910"	"Disease resistance protein (CC-NBS-LRR class) family"	"-"	"-"	-0.116350924307761	0.734620560767692	1.28700955506372	0.292288819023694	0.819089093885729
"BraA08003787"	"AT5G59970"	"AT5G59970"	"Histone superfamily protein"	"-"	"-"	-0.699698014844639	-0.166858803814492	1.28698471543272	0.292295455094333	0.819089093885729
"BraA03004447"	"AT2G04865"	"AT2G04865"	"Aminotransferase-like, plant mobile domain family protein"	"-"	"-"	-0.200698002312574	0.499565108441013	1.28690961792794	0.29231551886951	0.819089093885729
"BraA06000392"	"AT5G43150"	"AT5G43150"	"elongation factor"	"-"	"-"	0.741263977754751	-1.26277067886135	1.28693336109557	0.29245044432102	0.819089093885729
"BraA02000758"	"AT5G17240"	"SDG40"	"SET domain group 40"	"-"	"-"	-0.987034168941526	0.624871366527891	1.28670218594248	0.292473988095114	0.819089093885729
"BraA05002493"	"AT5G19270"	"AT5G19270"	"reverse transcriptase-like protein"	"-"	"-"	0.271204574471493	2.06073404753267	1.28683825502323	0.292475847913699	0.819089093885729
"BraA01003438"	"AT3G21690"	"AT3G21690"	"MATE efflux family protein"	"-"	"-"	-0.550381843888377	1.15170027575164	1.28677578513933	0.292492535408701	0.819089093885729
"BraA07001413"	"AT1G22840"	"CYTC-1"	"CYTOCHROME C-1"	"-"	"-"	-0.129650379247431	-0.482928532816835	1.28621302291292	0.292501698376853	0.819089093885729
"BraA04002446"	"AT2G33490"	"AT2G33490"	"hydroxyproline-rich glycoprotein family protein"	"-"	"-"	0.0548169643665532	0.377519418893841	1.28570931126177	0.29263640506669	0.819089093885729
"BraA09000968"	"AT5G67320"	"HOS15"	"WD-40 repeat family protein"	"-"	"-"	-0.0353922319961023	0.37391692397581	1.28569432505868	0.292640413819333	0.819089093885729
"BraA06002641"	"AT5G59160"	"TOPP2"	"type one serine/threonine protein phosphatase 2"	"-"	"-"	0.186232161240609	0.430677753420266	1.28566880936876	0.292647239305462	0.819089093885729
"BraA09002098"	"AT1G04340"	"AT1G04340"	"HR-like lesion-inducing protein-like protein"	"-"	"-"	-0.447297346228269	0.270959179086889	1.28547475219048	0.29269915548851	0.819089093885729
"BraSca000856"	"AT5G16270"	"SYN4"	"sister chromatid cohesion 1 protein 4"	"-"	"YES"	0.377979116377139	-0.287089475982173	1.285303029565	0.292745104743616	0.819089093885729
